Gene	BPmed	SideeffectFreq	Sideeffectseverity	Others	Mechanism
MPL	2	5	3	NA	NA
MPP4	NA	NA	NA	NA	NA
MPP6	NA	NA	NA	NA	NA
MPPE1	NA	NA	NA	NA	NA
MPPE1P1	NA	NA	NA	NA	NA
MPPED1	NA	NA	NA	NA	NA
MPPED2	NA	NA	NA	NA	NA
MPRIP	NA	NA	NA	NA	NA
MPST	NA	NA	NA	NA	NA
MPZ	NA	NA	NA	NA	NA
MPZL2	NA	NA	NA	NA	NA
MPZL3	NA	NA	NA	NA	NA
MRAS	NA	NA	NA	NA	NA
MRC2	NA	NA	NA	NA	NA
MRDS1	NA	NA	NA	NA	NA
MRE11A	NA	NA	NA	NA	NA
MREG	NA	NA	NA	NA	NA
MRFAP1	NA	NA	NA	NA	NA
MRFAP1L1	NA	NA	NA	NA	NA
MRGBP	NA	NA	NA	NA	NA
MRGPRE	NA	NA	NA	NA	NA
MRGPRG-AS1	NA	NA	NA	NA	NA
MRGPRX3	NA	NA	NA	NA	NA
MRM1	NA	NA	NA	NA	NA
MROH2B	NA	NA	NA	NA	NA
MROH7	NA	NA	NA	NA	NA
MROH8	NA	NA	NA	NA	NA
MROH9	NA	NA	NA	NA	NA
MRPL1	NA	NA	NA	NA	NA
MRPL10	NA	NA	NA	NA	NA
MRPL15	NA	NA	NA	NA	NA
MRPL16	NA	NA	NA	NA	NA
MRPL18	NA	NA	NA	NA	NA
MRPL19	NA	NA	NA	NA	NA
MRPL20	NA	NA	NA	NA	NA
MRPL22	NA	NA	NA	NA	NA
MRPL23-AS1	NA	NA	NA	NA	NA
MRPL24	NA	NA	NA	NA	NA
MRPL3	NA	NA	NA	NA	NA
MRPL30	NA	NA	NA	NA	NA
MRPL32	NA	NA	NA	NA	NA
MRPL35	NA	NA	NA	NA	NA
MRPL36	NA	NA	NA	NA	NA
MRPL37	NA	NA	NA	NA	NA
MRPL38	NA	NA	NA	NA	NA
MRPL39	NA	NA	NA	NA	NA
MRPL40	NA	NA	NA	NA	NA
MRPL40P1	NA	NA	NA	NA	NA
MRPL42	NA	NA	NA	NA	NA
MRPL44	NA	NA	NA	NA	NA
MRPL50	NA	NA	NA	NA	NA
MRPL50P2	NA	NA	NA	NA	NA
MRPS10	NA	NA	NA	NA	NA
MRPS11	NA	NA	NA	NA	NA
MRPS14	NA	NA	NA	NA	NA
MRPS15	NA	NA	NA	NA	NA
MRPS16	NA	NA	NA	NA	NA
MRPS27	NA	NA	NA	NA	NA
MRPS28	NA	NA	NA	NA	NA
MRPS30	NA	NA	NA	NA	NA
MRPS31	NA	NA	NA	NA	NA
MRPS31P5	NA	NA	NA	NA	NA
MRPS33	NA	NA	NA	NA	NA
MRPS5	NA	NA	NA	NA	NA
MRRF	NA	NA	NA	NA	NA
MRS2	NA	NA	NA	NA	NA
MRS2P2	NA	NA	NA	NA	NA
MRTO4	NA	NA	NA	NA	NA
MRVI1	NA	NA	NA	NA	NA
MS4A1	NA	NA	NA	NA	NA
MS4A10	NA	NA	NA	NA	NA
MS4A12	NA	NA	NA	NA	NA
MS4A13	NA	NA	NA	NA	NA
MS4A14	NA	NA	NA	NA	NA
MS4A15	NA	NA	NA	NA	NA
MS4A3	NA	NA	NA	NA	NA
MS4A4A	NA	NA	NA	NA	NA
MS4A5	NA	NA	NA	NA	NA
MS4A6A	NA	NA	NA	NA	NA
MS4A6E	NA	NA	NA	NA	NA
MS4A8	NA	NA	NA	NA	NA
MSANTD2	NA	NA	NA	NA	NA
MSANTD3	NA	NA	NA	NA	NA
MSANTD3-TMEFF1	NA	NA	NA	NA	NA
MSANTD4	NA	NA	NA	NA	NA
MSC	NA	NA	NA	NA	NA
MSGN1	NA	NA	NA	NA	NA
MSH2	NA	NA	NA	NA	NA
MSH3	NA	NA	NA	NA	NA
MSH4	NA	NA	NA	NA	NA
MSH5	NA	NA	NA	NA	NA
MSH5-SAPCD1	NA	NA	NA	NA	NA
MSH6	NA	NA	NA	NA	NA
MSI1	NA	NA	NA	NA	NA
MSI2	NA	NA	NA	NA	NA
MSL1	NA	NA	NA	NA	NA
MSL3P1	NA	NA	NA	NA	NA
MSMO1	NA	NA	NA	NA	NA
MSR1	NA	NA	NA	NA	NA
MSRA	NA	NA	NA	NA	NA
MSRB2	NA	NA	NA	NA	NA
MSRB3	NA	NA	NA	NA	NA
MSS51	NA	NA	NA	NA	NA
MSX1	NA	NA	NA	NA	NA
MSX2	NA	NA	NA	NA	NA
MT1B	NA	NA	NA	NA	NA
MT1DP	NA	NA	NA	NA	NA
MT1E	NA	NA	NA	NA	NA
MT1G	NA	NA	NA	NA	NA
MT1H	NA	NA	NA	NA	NA
MT1HL1	NA	NA	NA	NA	NA
MT1JP	NA	NA	NA	NA	NA
MT1L	NA	NA	NA	NA	NA
MT1M	NA	NA	NA	NA	NA
MT1X	NA	NA	NA	NA	NA
MT2A	NA	NA	NA	NA	NA
MT3	NA	NA	NA	NA	NA
MT4	NA	NA	NA	NA	NA
MTAP	0	NA	NA	NA	NA
MTBP	NA	NA	NA	NA	NA
MTCH2	NA	NA	NA	NA	NA
MTCO3P1	NA	NA	NA	NA	NA
MTDH	NA	NA	NA	NA	NA
MTERFD1	NA	NA	NA	NA	NA
MTERFD3	NA	NA	NA	NA	NA
MTF1	NA	NA	NA	NA	NA
MTFR1	NA	NA	NA	NA	NA
MTG1	NA	NA	NA	NA	NA
MTG2	NA	NA	NA	NA	NA
MTHFD1	NA	NA	NA	NA	NA
MTHFD1L	NA	NA	NA	NA	NA
MTHFD2	NA	NA	NA	NA	NA
MTHFD2L	NA	NA	NA	NA	NA
MTHFR	2	5	2	NA	NA
MTHFS	NA	NA	NA	NA	NA
MTIF3	NA	NA	NA	NA	NA
MTMR10	NA	NA	NA	NA	NA
MTMR14	NA	NA	NA	NA	NA
MTMR6	NA	NA	NA	NA	NA
MTMR9LP	NA	NA	NA	NA	NA
MTNR1A	NA	NA	NA	NA	NA
MTNR1B	2	4	2	NA	NA
MTO1	NA	NA	NA	NA	NA
MTOR	NA	NA	NA	NA	NA
MTR	NA	NA	NA	NA	NA
MTRNR2L1	NA	NA	NA	NA	NA
MTRNR2L5	NA	NA	NA	NA	NA
MTRNR2L7	NA	NA	NA	NA	NA
MTRR	NA	NA	NA	NA	NA
MTSS1	NA	NA	NA	NA	NA
MTTP	NA	NA	NA	NA	NA
MTUS2	NA	NA	NA	NA	NA
MTX2	NA	NA	NA	NA	NA
MTX3	NA	NA	NA	NA	NA
MUC16	NA	NA	NA	NA	NA
MUC19	NA	NA	NA	NA	NA
MUC4	NA	NA	NA	NA	NA
MUC7	NA	NA	NA	NA	NA
MUCL1	NA	NA	NA	NA	NA
MUL1	NA	NA	NA	NA	NA
MURC	NA	NA	NA	NA	NA
MVB12B	NA	NA	NA	NA	NA
MVD	NA	NA	NA	NA	NA
MVK	NA	NA	NA	NA	NA
MX1	NA	NA	NA	NA	NA
MX2	NA	NA	NA	NA	NA
MXD1	NA	NA	NA	NA	NA
MXD3	NA	NA	NA	NA	NA
MXD4	NA	NA	NA	NA	NA
MXI1	NA	NA	NA	NA	NA
MXRA7	NA	NA	NA	NA	NA
MXRA8	NA	NA	NA	NA	NA
MYADML	NA	NA	NA	NA	NA
MYBBP1A	NA	NA	NA	NA	NA
MYBL1	NA	NA	NA	NA	NA
MYBPC1	NA	NA	NA	NA	NA
MYBPC2	NA	NA	NA	NA	NA
MYBPH	NA	NA	NA	NA	NA
MYCBP2	NA	NA	NA	NA	NA
MYCBPAP	NA	NA	NA	NA	NA
MYCN	NA	NA	NA	NA	NA
MYEOV	NA	NA	NA	NA	NA
MYEOV2	NA	NA	NA	NA	NA
MYF5	NA	NA	NA	NA	NA
MYF6	NA	NA	NA	NA	NA
MYH1	NA	NA	NA	NA	NA
MYH10	NA	NA	NA	NA	NA
MYH11	NA	NA	NA	NA	NA
MYH13	NA	NA	NA	NA	NA
MYH15	NA	NA	NA	NA	NA
MYH3	NA	NA	NA	NA	NA
MYH6	1	NA	NA	NA	NA
MYH7	1	NA	NA	NA	NA
MYH7B	1	NA	NA	NA	NA
MYH9	NA	NA	NA	NA	NA
MYL10	NA	NA	NA	NA	NA
MYL12B	NA	NA	NA	NA	NA
MYLIP	NA	NA	NA	NA	NA
MYLK	NA	NA	NA	NA	NA
MYLK3	NA	NA	NA	NA	NA
MYLK4	NA	NA	NA	NA	NA
MYO10	NA	NA	NA	NA	NA
MYO16	NA	NA	NA	NA	NA
MYO18B	NA	NA	NA	NA	NA
MYO19	NA	NA	NA	NA	NA
MYO1B	NA	NA	NA	NA	NA
MYO1D	NA	NA	NA	NA	NA
MYO1E	NA	NA	NA	NA	NA
MYO1H	NA	NA	NA	NA	NA
MYO3A	NA	NA	NA	NA	NA
MYO3B	NA	NA	NA	NA	NA
MYO5A	NA	NA	NA	NA	NA
MYO5B	NA	NA	NA	NA	NA
MYO5C	NA	NA	NA	NA	NA
MYO6	NA	NA	NA	NA	NA
MYO7B	NA	NA	NA	NA	NA
MYO9B	3	NA	NA	NA	NA
MYOC	NA	NA	NA	NA	NA
MYOCD	NA	NA	NA	NA	NA
MYOF	NA	NA	NA	NA	NA
MYOM1	NA	NA	NA	NA	NA
MYOM3	NA	NA	NA	NA	NA
MYOT	NA	NA	NA	NA	NA
MYOZ1	NA	NA	NA	NA	NA
MYOZ3	NA	NA	NA	NA	NA
MYRIP	NA	NA	NA	NA	NA
MYSM1	NA	NA	NA	NA	NA
MYT1L	NA	NA	NA	NA	NA
MZF1	NA	NA	NA	NA	NA
MZT1	NA	NA	NA	NA	NA
MZT2A	NA	NA	NA	NA	NA
Metazoa_SRP	NA	NA	NA	NA	NA
Mico1	NA	NA	NA	NA	NA
Mir_1302	NA	NA	NA	NA	NA
Mir_1827	NA	NA	NA	NA	NA
Mir_186	NA	NA	NA	NA	NA
Mir_320	NA	NA	NA	NA	NA
Mir_324	NA	NA	NA	NA	NA
Mir_340	NA	NA	NA	NA	NA
Mir_350	NA	NA	NA	NA	NA
Mir_384	NA	NA	NA	NA	NA
Mir_422	NA	NA	NA	NA	NA
Mir_448	NA	NA	NA	NA	NA
Mir_544	NA	NA	NA	NA	NA
Mir_548	NA	NA	NA	NA	NA
Mir_562	NA	NA	NA	NA	NA
Mir_584	NA	NA	NA	NA	NA
Mir_590	NA	NA	NA	NA	NA
Mir_598	NA	NA	NA	NA	NA
Mir_633	NA	NA	NA	NA	NA
Mir_649	NA	NA	NA	NA	NA
Mir_652	NA	NA	NA	NA	NA
Mir_684	NA	NA	NA	NA	NA
Mir_720	NA	NA	NA	NA	NA
Myopodin	NA	NA	NA	NA	NA
N4BP1	NA	NA	NA	NA	NA
N4BP2L1	NA	NA	NA	NA	NA
N4BP2L2	NA	NA	NA	NA	NA
N4BP2L2-IT2	NA	NA	NA	NA	NA
NAA11	NA	NA	NA	NA	NA
NAA15	NA	NA	NA	NA	NA
NAA16	NA	NA	NA	NA	NA
NAA20	NA	NA	NA	NA	NA
NAA35	NA	NA	NA	NA	NA
NAA40	NA	NA	NA	NA	NA
NAA50	NA	NA	NA	NA	NA
NAA60	NA	NA	NA	NA	NA
NAAA	NA	NA	NA	NA	NA
NAALADL2	NA	NA	NA	NA	NA
NAALADL2-AS3	NA	NA	NA	NA	NA
NABP1	NA	NA	NA	NA	NA
NACA	NA	NA	NA	NA	NA
NACC2	NA	NA	NA	NA	NA
NADK	NA	NA	NA	NA	NA
NADKD1	NA	NA	NA	NA	NA
NADSYN1	NA	NA	NA	NA	NA
NAE1	0	NA	NA	NA	NA
NAF1	NA	NA	NA	NA	NA
NALCN	NA	NA	NA	NA	NA
NALCN-AS1	NA	NA	NA	NA	NA
NAMA	NA	NA	NA	NA	NA
NAMPT	NA	NA	NA	NA	NA
NANOG	NA	NA	NA	NA	NA
NANOGNB	NA	NA	NA	NA	NA
NANOGP1	NA	NA	NA	NA	NA
NANP	NA	NA	NA	NA	NA
NANS	NA	NA	NA	NA	NA
NAP1L1	NA	NA	NA	NA	NA
NAP1L4	NA	NA	NA	NA	NA
NAPB	NA	NA	NA	NA	NA
NAPEPLD	NA	NA	NA	NA	NA
NARF	NA	NA	NA	NA	NA
NARG2	NA	NA	NA	NA	NA
NASP	NA	NA	NA	NA	NA
NAT1	NA	NA	NA	NA	NA
NAT10	NA	NA	NA	NA	NA
NAT2	NA	NA	NA	NA	NA
NAV1	NA	NA	NA	NA	NA
NAV2	NA	NA	NA	NA	NA
NAV3	NA	NA	NA	NA	NA
NBAS	NA	NA	NA	NA	NA
NBEA	NA	NA	NA	NA	NA
NBEAL1	NA	NA	NA	NA	NA
NBPF13P	NA	NA	NA	NA	NA
NBPF22P	NA	NA	NA	NA	NA
NBPF3	NA	NA	NA	NA	NA
NBPF6	NA	NA	NA	NA	NA
NBPF8	NA	NA	NA	NA	NA
NCALD	NA	NA	NA	NA	NA
NCAM1	NA	NA	NA	NA	NA
NCAM2	NA	NA	NA	NA	NA
NCAPD2	NA	NA	NA	NA	NA
NCAPD3	NA	NA	NA	NA	NA
NCAPG2	NA	NA	NA	NA	NA
NCAPH	NA	NA	NA	NA	NA
NCBP1	NA	NA	NA	NA	NA
NCF4	NA	NA	NA	NA	NA
NCK1	NA	NA	NA	NA	NA
NCK2	NA	NA	NA	NA	NA
NCKAP1	NA	NA	NA	NA	NA
NCKAP5	NA	NA	NA	NA	NA
NCL	NA	NA	NA	NA	NA
NCLN	NA	NA	NA	NA	NA
NCOA2	NA	NA	NA	NA	NA
NCOA3	NA	NA	NA	NA	NA
NCOA4	NA	NA	NA	NA	NA
NCOA5	NA	NA	NA	NA	NA
NCOA7	NA	NA	NA	NA	NA
NCOR1	NA	NA	NA	NA	NA
NCOR2	NA	NA	NA	NA	NA
NCR1	NA	NA	NA	NA	NA
NCR2	NA	NA	NA	NA	NA
NCR3LG1	NA	NA	NA	NA	NA
NCS1	NA	NA	NA	NA	NA
NCSTN	NA	NA	NA	NA	NA
NDC1	NA	NA	NA	NA	NA
NDC80	NA	NA	NA	NA	NA
NDN	NA	NA	NA	NA	NA
NDNF	NA	NA	NA	NA	NA
NDRG1	NA	NA	NA	NA	NA
NDRG2	NA	NA	NA	NA	NA
NDRG3	NA	NA	NA	NA	NA
NDRG4	NA	NA	NA	NA	NA
NDST1	NA	NA	NA	NA	NA
NDST3	NA	NA	NA	NA	NA
NDST4	NA	NA	NA	NA	NA
NDUFA10	NA	NA	NA	NA	NA
NDUFA2	1	NA	NA	NA	NA
NDUFA4	NA	NA	NA	NA	NA
NDUFAF2	NA	NA	NA	NA	NA
NDUFAF4P1	NA	NA	NA	NA	NA
NDUFAF5	NA	NA	NA	NA	NA
NDUFAF6	NA	NA	NA	NA	NA
NDUFB3	NA	NA	NA	NA	NA
NDUFB4	NA	NA	NA	NA	NA
NDUFB6	NA	NA	NA	NA	NA
NDUFB9	NA	NA	NA	NA	NA
NDUFS3	1	NA	NA	NA	NA
NDUFS6	NA	NA	NA	NA	NA
NDUFV2	NA	NA	NA	NA	NA
NEAT1	NA	NA	NA	NA	NA
NEB	NA	NA	NA	NA	NA
NEBL	NA	NA	NA	NA	NA
NEBL-AS1	NA	NA	NA	NA	NA
NECAB2	NA	NA	NA	NA	NA
NECAP1	NA	NA	NA	NA	NA
NEDD1	NA	NA	NA	NA	NA
NEDD4	NA	NA	NA	NA	NA
NEDD4L	3	NA	NA	NA	NA
NEDD8	NA	NA	NA	NA	NA
NEDD9	NA	NA	NA	NA	NA
NEFL	NA	NA	NA	NA	NA
NEFM	NA	NA	NA	NA	NA
NEGR1	NA	NA	NA	NA	NA
NEGR1-IT1	NA	NA	NA	NA	NA
NEIL3	NA	NA	NA	NA	NA
NEK1	NA	NA	NA	NA	NA
NEK11	NA	NA	NA	NA	NA
NEK2	NA	NA	NA	NA	NA
NEK3	NA	NA	NA	NA	NA
NEK5	NA	NA	NA	NA	NA
NEK6	NA	NA	NA	NA	NA
NEK7	NA	NA	NA	NA	NA
NELL1	NA	NA	NA	NA	NA
NELL2	NA	NA	NA	NA	NA
NEMF	NA	NA	NA	NA	NA
NENF	NA	NA	NA	NA	NA
NEO1	NA	NA	NA	NA	NA
NES	NA	NA	NA	NA	NA
NETO1	NA	NA	NA	NA	NA
NEU2	NA	NA	NA	NA	NA
NEURL1B	NA	NA	NA	NA	NA
NEURL3	NA	NA	NA	NA	NA
NEUROD4	NA	NA	NA	NA	NA
NEUROD6	NA	NA	NA	NA	NA
NEUROG1	NA	NA	NA	NA	NA
NEUROG3	NA	NA	NA	NA	NA
NEXN-AS1	NA	NA	NA	NA	NA
NFAM1	NA	NA	NA	NA	NA
NFAT5	NA	NA	NA	NA	NA
NFATC1	NA	NA	NA	NA	NA
NFATC2	NA	NA	NA	NA	NA
NFATC3	NA	NA	NA	NA	NA
NFATC4	NA	NA	NA	NA	NA
NFE2L1	0	NA	NA	NA	NA
NFIA	NA	NA	NA	NA	NA
NFIB	NA	NA	NA	NA	NA
NFIC	NA	NA	NA	NA	NA
NFIL3	NA	NA	NA	NA	NA
NFKBIA	0	NA	NA	NA	NA
NFU1	NA	NA	NA	NA	NA
NFX1	NA	NA	NA	NA	NA
NFXL1	NA	NA	NA	NA	NA
NFYA	NA	NA	NA	NA	NA
NFYB	NA	NA	NA	NA	NA
NFYC	NA	NA	NA	NA	NA
NGEF	NA	NA	NA	NA	NA
NGF	NA	NA	NA	NA	NA
NGLY1	NA	NA	NA	NA	NA
NHEG1	NA	NA	NA	NA	NA
NHLH1	NA	NA	NA	NA	NA
NHLH2	NA	NA	NA	NA	NA
NHLRC1	NA	NA	NA	NA	NA
NHLRC3	NA	NA	NA	NA	NA
NHP2	NA	NA	NA	NA	NA
NHSL1	NA	NA	NA	NA	NA
NICN1	NA	NA	NA	NA	NA
NID1	NA	NA	NA	NA	NA
NID2	NA	NA	NA	NA	NA
NIF3L1	NA	NA	NA	NA	NA
NIM1	NA	NA	NA	NA	NA
NINL	NA	NA	NA	NA	NA
NIPA1	NA	NA	NA	NA	NA
NIPA2	NA	NA	NA	NA	NA
NIPAL1	NA	NA	NA	NA	NA
NIPAL2	NA	NA	NA	NA	NA
NIPBL	NA	NA	NA	NA	NA
NIPSNAP3A	NA	NA	NA	NA	NA
NKAIN1	NA	NA	NA	NA	NA
NKAIN2	NA	NA	NA	NA	NA
NKAIN3	NA	NA	NA	NA	NA
NKG7	NA	NA	NA	NA	NA
NKTR	NA	NA	NA	NA	NA
NKX2-3	NA	NA	NA	NA	NA
NKX2-4	NA	NA	NA	NA	NA
NKX2-8	NA	NA	NA	NA	NA
NKX3-2	NA	NA	NA	NA	NA
NKX6-1	NA	NA	NA	NA	NA
NKX6-3	NA	NA	NA	NA	NA
NLGN1	NA	NA	NA	NA	NA
NLK	NA	NA	NA	NA	NA
NLN	NA	NA	NA	NA	NA
NLRC4	NA	NA	NA	NA	NA
NLRC5	NA	NA	NA	NA	NA
NLRP1	NA	NA	NA	NA	NA
NLRP11	NA	NA	NA	NA	NA
NLRP12	NA	NA	NA	NA	NA
NLRP13	NA	NA	NA	NA	NA
NLRP14	NA	NA	NA	NA	NA
NLRP2	NA	NA	NA	NA	NA
NLRP3	NA	NA	NA	NA	NA
NLRP4	NA	NA	NA	NA	NA
NLRP5	NA	NA	NA	NA	NA
NLRP7	NA	NA	NA	NA	NA
NLRP8	NA	NA	NA	NA	NA
NLRP9	NA	NA	NA	NA	NA
NLRX1	NA	NA	NA	NA	NA
NMB	NA	NA	NA	NA	NA
NMBR	NA	NA	NA	NA	NA
NMD3	NA	NA	NA	NA	NA
NME1	NA	NA	NA	NA	NA
NME1-NME2	NA	NA	NA	NA	NA
NME2P1	NA	NA	NA	NA	NA
NME5	NA	NA	NA	NA	NA
NME7	NA	NA	NA	NA	NA
NME8	NA	NA	NA	NA	NA
NME9	NA	NA	NA	NA	NA
NMI	NA	NA	NA	NA	NA
NMNAT3	NA	NA	NA	NA	NA
NMRK1	NA	NA	NA	NA	NA
NMS	NA	NA	NA	NA	NA
NMT2	NA	NA	NA	NA	NA
NMUR1	NA	NA	NA	NA	NA
NMUR2	NA	NA	NA	NA	NA
NNMT	NA	NA	NA	NA	NA
NOB1	NA	NA	NA	NA	NA
NOBOX	NA	NA	NA	NA	NA
NOC3L	NA	NA	NA	NA	NA
NODAL	NA	NA	NA	NA	NA
NOG	NA	NA	NA	NA	NA
NOL10	NA	NA	NA	NA	NA
NOL11	NA	NA	NA	NA	NA
NOL12	NA	NA	NA	NA	NA
NOL4	NA	NA	NA	NA	NA
NOL6	NA	NA	NA	NA	NA
NOL8	NA	NA	NA	NA	NA
NOLC1	NA	NA	NA	NA	NA
NONE	NA	NA	NA	NA	NA
NOP10	NA	NA	NA	NA	NA
NOP2	NA	NA	NA	NA	NA
NOP58	NA	NA	NA	NA	NA
NOS1	NA	NA	NA	NA	NA
NOS1AP	NA	NA	NA	NA	NA
NOS2	NA	NA	NA	NA	NA
NOS3	2	5	3	NA	NA
NOTCH3	0	NA	NA	NA	NA
NOTCH4	0	NA	NA	NA	NA
NOTO	NA	NA	NA	NA	NA
NOV	0	NA	NA	NA	NA
NOVA1	NA	NA	NA	NA	NA
NOX3	NA	NA	NA	NA	NA
NOX4	NA	NA	NA	NA	NA
NPAP1	NA	NA	NA	NA	NA
NPAS2	NA	NA	NA	NA	NA
NPAS3	NA	NA	NA	NA	NA
NPAS4	NA	NA	NA	NA	NA
NPAT	NA	NA	NA	NA	NA
NPBWR1	NA	NA	NA	NA	NA
NPC1	NA	NA	NA	NA	NA
NPFFR1	NA	NA	NA	NA	NA
NPFFR2	NA	NA	NA	NA	NA
NPHP3-AS1	NA	NA	NA	NA	NA
NPHS1	NA	NA	NA	NA	NA
NPHS2	NA	NA	NA	NA	NA
NPIP	NA	NA	NA	NA	NA
NPIPL1	NA	NA	NA	NA	NA
NPM1	NA	NA	NA	NA	NA
NPM2	NA	NA	NA	NA	NA
NPNT	NA	NA	NA	NA	NA
NPPA	3	NA	NA	NA	NA
NPPA-AS1	NA	NA	NA	NA	NA
NPPB	3	NA	NA	NA	NA
NPPC	NA	NA	NA	NA	NA
NPR1	3	NA	NA	NA	NA
NPR3	3	NA	NA	NA	NA
NPS	NA	NA	NA	NA	NA
NPSR1-AS1	NA	NA	NA	NA	NA
NPTN	NA	NA	NA	NA	NA
NPTX1	NA	NA	NA	NA	NA
NPTX2	NA	NA	NA	NA	NA
NPTXR	NA	NA	NA	NA	NA
NPVF	NA	NA	NA	NA	NA
NPW	NA	NA	NA	NA	NA
NPY1R	NA	NA	NA	NA	NA
NPY5R	NA	NA	NA	NA	NA
NQO1	2	5	2	NA	NA
NQO2	NA	NA	NA	NA	NA
NR1D1	NA	NA	NA	NA	NA
NR1D2	NA	NA	NA	NA	NA
NR1H4	NA	NA	NA	NA	NA
NR1I2	NA	NA	NA	NA	NA
NR2E1	NA	NA	NA	NA	NA
NR2F1	NA	NA	NA	NA	NA
NR2F1-AS1	NA	NA	NA	NA	NA
NR2F2	NA	NA	NA	NA	NA
NR2F2-AS1	NA	NA	NA	NA	NA
NR3C1	NA	NA	NA	NA	NA
NR3C2	NA	NA	NA	NA	NA
NR4A1	NA	NA	NA	NA	NA
NR4A3	NA	NA	NA	NA	NA
NR5A2	NA	NA	NA	NA	NA
NRBF2	NA	NA	NA	NA	NA
NRCAM	NA	NA	NA	NA	NA
NRD1	NA	NA	NA	NA	NA
NRDE2	NA	NA	NA	NA	NA
NREP	NA	NA	NA	NA	NA
NREP-AS1	NA	NA	NA	NA	NA
NRG1	2	5	3	NA	NA
NRG2	NA	NA	NA	NA	NA
NRG3	NA	NA	NA	NA	NA
NRG4	NA	NA	NA	NA	NA
NRIP1	2	2	3	NA	NA
NRM	NA	NA	NA	NA	NA
NRN1	NA	NA	NA	NA	NA
NRON	NA	NA	NA	NA	NA
NRP1	NA	NA	NA	NA	NA
NRP2	NA	NA	NA	NA	NA
NRSN1	NA	NA	NA	NA	NA
NRSN2	NA	NA	NA	NA	NA
NRTN	NA	NA	NA	NA	NA
NRXN1	NA	NA	NA	NA	NA
NRXN3	NA	NA	NA	NA	NA
NSFL1C	NA	NA	NA	NA	NA
NSG1	NA	NA	NA	NA	NA
NSMAF	NA	NA	NA	NA	NA
NSMCE1	NA	NA	NA	NA	NA
NSMCE4A	NA	NA	NA	NA	NA
NSRP1	NA	NA	NA	NA	NA
NSUN2	NA	NA	NA	NA	NA
NSUN3	NA	NA	NA	NA	NA
NSUN5P1	NA	NA	NA	NA	NA
NT5C1B-RDH14	NA	NA	NA	NA	NA
NT5C2	2	5	2	NA	NA
NT5DC2	NA	NA	NA	NA	NA
NT5DC3	NA	NA	NA	NA	NA
NT5DC4	NA	NA	NA	NA	NA
NT5E	NA	NA	NA	NA	NA
NTAN1	NA	NA	NA	NA	NA
NTM	NA	NA	NA	NA	NA
NTN1	NA	NA	NA	NA	NA
NTN4	NA	NA	NA	NA	NA
NTNG1	NA	NA	NA	NA	NA
NTNG2	NA	NA	NA	NA	NA
NTPCR	NA	NA	NA	NA	NA
NTRK1	NA	NA	NA	NA	NA
NTRK2	NA	NA	NA	NA	NA
NTRK3	NA	NA	NA	NA	NA
NTRK3-AS1	NA	NA	NA	NA	NA
NTS	NA	NA	NA	NA	NA
NTSR1	NA	NA	NA	NA	NA
NTSR2	NA	NA	NA	NA	NA
NUAK1	NA	NA	NA	NA	NA
NUAK2	NA	NA	NA	NA	NA
NUBPL	NA	NA	NA	NA	NA
NUCB2	NA	NA	NA	NA	NA
NUCKS1	NA	NA	NA	NA	NA
NUDC	NA	NA	NA	NA	NA
NUDT12	NA	NA	NA	NA	NA
NUDT13	NA	NA	NA	NA	NA
NUDT14	NA	NA	NA	NA	NA
NUDT15	NA	NA	NA	NA	NA
NUDT16	NA	NA	NA	NA	NA
NUDT3	NA	NA	NA	NA	NA
NUDT5	NA	NA	NA	NA	NA
NUDT6	NA	NA	NA	NA	NA
NUDT7	NA	NA	NA	NA	NA
NUDT9P1	NA	NA	NA	NA	NA
NUF2	NA	NA	NA	NA	NA
NUFIP1	NA	NA	NA	NA	NA
NUGGC	NA	NA	NA	NA	NA
NUMB	NA	NA	NA	NA	NA
NUP107	NA	NA	NA	NA	NA
NUP133	NA	NA	NA	NA	NA
NUP153	NA	NA	NA	NA	NA
NUP155	NA	NA	NA	NA	NA
NUP160	NA	NA	NA	NA	NA
NUP205	NA	NA	NA	NA	NA
NUP210P1	NA	NA	NA	NA	NA
NUP214	NA	NA	NA	NA	NA
NUP35	NA	NA	NA	NA	NA
NUP50	NA	NA	NA	NA	NA
NUP88	NA	NA	NA	NA	NA
NUP93	NA	NA	NA	NA	NA
NUP98	NA	NA	NA	NA	NA
NUPL1	NA	NA	NA	NA	NA
NUS1	NA	NA	NA	NA	NA
NUTM1	NA	NA	NA	NA	NA
NUTM2F	NA	NA	NA	NA	NA
NVL	NA	NA	NA	NA	NA
NXN	NA	NA	NA	NA	NA
NXNL2	NA	NA	NA	NA	NA
NXPE1	NA	NA	NA	NA	NA
NXPE2	NA	NA	NA	NA	NA
NXPE3	NA	NA	NA	NA	NA
NXPE4	NA	NA	NA	NA	NA
NXPH1	NA	NA	NA	NA	NA
NXPH2	NA	NA	NA	NA	NA
NXT1	NA	NA	NA	NA	NA
NYAP2	NA	NA	NA	NA	NA
NYNRIN	NA	NA	NA	NA	NA
OACYLP	NA	NA	NA	NA	NA
OAS1	NA	NA	NA	NA	NA
OAS2	NA	NA	NA	NA	NA
OAS3	NA	NA	NA	NA	NA
OAT	NA	NA	NA	NA	NA
OBFC1	NA	NA	NA	NA	NA
OBP2A	NA	NA	NA	NA	NA
OC90	NA	NA	NA	NA	NA
OCA2	NA	NA	NA	NA	NA
OCIAD1	NA	NA	NA	NA	NA
OCM2	NA	NA	NA	NA	NA
